commenter,comment,commenter_profile_url,like_count,reply_parent_id,date_published,title,link,source,cleaned_text,video_id
@ronnie-s9u,"MAGNANAKAW by ASIN """"some words are changed

Ayon sa kasulatan, ayon sa mga nakaraan
Ayon sa mga nangyayari noon at sa nangyayari ngayon
May mga nasa gobyerno raw ay may ugaling magnanakaw
Mula pa no'ng unang panahon hanggang sa kasalukuyan
Ito kaya'y totoo, ito kaya'y nangyayari
Ito kaya'y nangyayari noon, nangyayari din kaya ngayon
Ito kaya'y dahil na rin sa kanilang kakapalan
Hindi tapat sa gawain at sa iba'y nakikinabang
Tingnan mo ang iyong sarili, suriin mo ang iyong ginagawa
Ikaw ba'y isang magnanakaw at taong mapagsamantala
Hindi nagpapapawis, hindi lumuluha
Ginagamit ang galing sa hindi tamang gawa
Ang magnanakaw ay mapagsamantala
Magaling magkunwari, madaling makilala
Balat-kayong ginagamit kahit hindi sa pirata
Magnanakaw pa rin ang nakikita sa kanya
May nagnanakaw ng oras, talino at pawis
Pati ang galing kung minsa'y ninanakaw rin
Ano kaya ang dapat gawin ngayong alam na natin
Dahil na rin ba sa katamaran, hahayaan na lang ba natin
Tingnan mo ang iyong sarili, suriin mo ang 'yong ginagawa
Ikaw ba'y isang magnanakaw at taong mapagsamantala
Hindi nagpapapawis, hindi lumuluha
Magnanakaw ng oras, galing at pawis ng iba",http://www.youtube.com/@ronnie-s9u,0,,2025-09-10T05:36:16Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"MAGNANAKAW by ASIN """"some words are changed Ayon sa kasulatan, ayon sa mga nakaraan Ayon sa mga nangyayari noon at sa nangyayari ngayon May mga nasa gobyerno raw ay may ugaling magnanakaw Mula pa no'ng unang panahon hanggang sa kasalukuyan Ito kaya'y totoo, ito kaya'y nangyayari Ito kaya'y nangyayari noon, nangyayari din kaya ngayon Ito kaya'y dahil na rin sa kanilang kakapalan Hindi tapat sa gawain at sa iba'y nakikinabang Tingnan mo ang iyong sarili, suriin mo ang iyong ginagawa Ikaw ba'y isang magnanakaw at taong mapagsamantala Hindi nagpapapawis, hindi lumuluha Ginagamit ang galing sa hindi tamang gawa Ang magnanakaw ay mapagsamantala Magaling magkunwari, madaling makilala Balat-kayong ginagamit kahit hindi sa pirata Magnanakaw pa rin ang nakikita sa kanya May nagnanakaw ng oras, talino at pawis Pati ang galing kung minsa'y ninanakaw rin Ano kaya ang dapat gawin ngayong alam na natin Dahil na rin ba sa katamaran, hahayaan na lang ba natin Tingnan mo ang iyong sarili, suriin mo ang 'yong ginagawa Ikaw ba'y isang magnanakaw at taong mapagsamantala Hindi nagpapapawis, hindi lumuluha Magnanakaw ng oras, galing at pawis ng iba",QA9MqXShkx4
@jasmineroxas8326,"yung lumalaban ka ng patas sa buhay, tapos  cla ganyan? hayst",http://www.youtube.com/@jasmineroxas8326,0,,2025-09-10T01:31:06Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"yung lumalaban ka ng patas sa buhay, tapos cla ganyan? hayst",QA9MqXShkx4
@Gracia-y8v,pababain n c bbm... para c sara duterte n tumapos s mga korap n yan,http://www.youtube.com/@Gracia-y8v,0,,2025-09-10T00:34:47Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,pababain n c bbm... para c sara duterte n tumapos s mga korap n yan,QA9MqXShkx4
@rdmco.channel4319,"2023 palang inoopen na ni Sen Joel Villanueva yan wala lang nakikinig, kung hindi pa bumagyo at bumaha hindi papansinin yan",http://www.youtube.com/@rdmco.channel4319,0,,2025-09-09T09:22:06Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"2023 palang inoopen na ni Sen Joel Villanueva yan wala lang nakikinig, kung hindi pa bumagyo at bumaha hindi papansinin yan",QA9MqXShkx4
@jammaqual6352,"President, gusto mo matapos corruption sa bansa? BUILD AN ANONYMOUS GROUP, to investigate all from barangays to top!!",http://www.youtube.com/@jammaqual6352,1,,2025-09-09T03:59:18Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"President, gusto mo matapos corruption sa bansa? BUILD AN ANONYMOUS GROUP, to investigate all from barangays to top!!",QA9MqXShkx4
@liamgekzua477,"B*LLSH*T namn ksi ang mga congressmen at senador. TRABAHO niyo gumawa ng BATAS Hindi pg papagawa ng kalsada, Tulay, flood control.  gumawa kayo ng batas at bakit may Pera o fund kayo n hawak. MGA  HAYOP KAYO PERA NAMIN NINANAKAW NIYO ..",http://www.youtube.com/@liamgekzua477,1,,2025-09-09T03:19:08Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"B*LLSH*T namn ksi ang mga congressmen at senador. TRABAHO niyo gumawa ng BATAS Hindi pg papagawa ng kalsada, Tulay, flood control. gumawa kayo ng batas at bakit may Pera o fund kayo n hawak. MGA HAYOP KAYO PERA NAMIN NINANAKAW NIYO ..",QA9MqXShkx4
@romeoocampo2574,Walang makukulong! As always,http://www.youtube.com/@romeoocampo2574,1,,2025-09-08T12:19:13Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Walang makukulong! As always,QA9MqXShkx4
@ainahescoto7590,Tanginang yan! Magkano lang sinasahod ko a month as private tr. Tapos sobra sobra yung pagod ko. Tapos kayo nakaupo lang 2.75M a day? Shuta kayo,http://www.youtube.com/@ainahescoto7590,1,,2025-09-08T10:56:44Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Tanginang yan! Magkano lang sinasahod ko a month as private tr. Tapos sobra sobra yung pagod ko. Tapos kayo nakaupo lang 2.75M a day? Shuta kayo,QA9MqXShkx4
@mariacocreations,"kawawa ang mga pilipino, pera yan nga mga pilipino na kinurakot nila",http://www.youtube.com/@mariacocreations,1,,2025-09-08T04:29:27Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"kawawa ang mga pilipino, pera yan nga mga pilipino na kinurakot nila",QA9MqXShkx4
@sandyclips1815,"WALA PA YAN SA MARAMING PROBLEMA DITO SA PILIPINAS! DEPED, DENR at lalo sa DPWH lahat yan napupunta sa buwis natin. ISIPIN NIYO GINAWA NG INDONESIA! KUNG PANAY DITO LANG IMBESTIGATION AT RANTS LANG SAX SOCIAL MEDIA IMBES MAGPROTESTA AT GUMAWA NG PARAAN PARA MAALIS YANG MGA YAN WALA MANGYAYARE😢 that the real case dito sa PILIPINAS walang action!!!",http://www.youtube.com/@sandyclips1815,0,,2025-09-07T14:35:19Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"WALA PA YAN SA MARAMING PROBLEMA DITO SA PILIPINAS! DEPED, DENR at lalo sa DPWH lahat yan napupunta sa buwis natin. ISIPIN NIYO GINAWA NG INDONESIA! KUNG PANAY DITO LANG IMBESTIGATION AT RANTS LANG SAX SOCIAL MEDIA IMBES MAGPROTESTA AT GUMAWA NG PARAAN PARA MAALIS YANG MGA YAN WALA MANGYAYARE that the real case dito sa PILIPINAS walang action!!!",QA9MqXShkx4
@tweetyrizal1324,Nakakainit ng ulo.  Matagal na nilang alam ito bakit di inaksyonan.  99.9% ng mga Pinoy naghihirap sa mundo dahil sa kawatan na nakaupo sa government posts.  Dapat lahat ng kawatan na yan including their families ay Bitayin!,http://www.youtube.com/@tweetyrizal1324,1,,2025-09-07T14:28:49Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Nakakainit ng ulo. Matagal na nilang alam ito bakit di inaksyonan. 99.9% ng mga Pinoy naghihirap sa mundo dahil sa kawatan na nakaupo sa government posts. Dapat lahat ng kawatan na yan including their families ay Bitayin!,QA9MqXShkx4
@joselitoginilaso6661,"Hahahahaha kawawa tayong mahirap na filipino,,, anak ng politiko kaya pala sila bunga²* kasi paldo bawat proyekto hahaha kawawa tayong mahirap lalong maghirap.",http://www.youtube.com/@joselitoginilaso6661,0,,2025-09-07T13:51:07Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Hahahahaha kawawa tayong mahirap na filipino,,, anak ng politiko kaya pala sila bunga²* kasi paldo bawat proyekto hahaha kawawa tayong mahirap lalong maghirap.",QA9MqXShkx4
@tilaok,Mayor magalong And mayor vico sotto mabuhay kayo .. sana Lord gabayan mo Po kami sa pagpili Ng susunod na government opisyal,http://www.youtube.com/@tilaok,0,,2025-09-07T13:17:08Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Mayor magalong And mayor vico sotto mabuhay kayo .. sana Lord gabayan mo Po kami sa pagpili Ng susunod na government opisyal,QA9MqXShkx4
@tilaok,tayo din mga pilipino Ang may sala dahil nanatili tayong tikom at nanahimik di Pala mahirap Ang pilipinas! Talamak pla Ang kurakot sa bansang pilipinas at ito Ang magpapalubog sa satin....,http://www.youtube.com/@tilaok,0,,2025-09-07T13:13:53Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,tayo din mga pilipino Ang may sala dahil nanatili tayong tikom at nanahimik di Pala mahirap Ang pilipinas! Talamak pla Ang kurakot sa bansang pilipinas at ito Ang magpapalubog sa satin....,QA9MqXShkx4
@christiansicat5998,"may mga ilang congressman at senador - SAKIM, KURAKOT, WALANG DELICADEZA, DIYOS ANG PERA AT POSISYON NILA SA GOBYERNO! dahil binigyan ka lang ng bigas, tshirt, de lata at  konting pera nung eleksyon binoto nyo na, ngayon ano na nararamdam ng mga bumoto sa inyo, kaya sa susunod na eleksyon alam nyo na!",http://www.youtube.com/@christiansicat5998,1,,2025-09-07T01:02:50Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"may mga ilang congressman at senador - SAKIM, KURAKOT, WALANG DELICADEZA, DIYOS ANG PERA AT POSISYON NILA SA GOBYERNO! dahil binigyan ka lang ng bigas, tshirt, de lata at konting pera nung eleksyon binoto nyo na, ngayon ano na nararamdam ng mga bumoto sa inyo, kaya sa susunod na eleksyon alam nyo na!",QA9MqXShkx4
@christiansicat5998,"malinaw na malinaw na may conflict of interest eh, pag congressman walang kaso, kalimot na lang, pag maliliit na tao, kulong agad wala pang kaso!",http://www.youtube.com/@christiansicat5998,1,,2025-09-07T00:43:04Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"malinaw na malinaw na may conflict of interest eh, pag congressman walang kaso, kalimot na lang, pag maliliit na tao, kulong agad wala pang kaso!",QA9MqXShkx4
@KarenjoyDelacruz-k7h,Mainam pa yung mahirap na forman alam gagawin jan kesa sa may pinag aralan na babawe ng ginastos sa narating nya..,http://www.youtube.com/@KarenjoyDelacruz-k7h,0,,2025-09-06T11:35:30Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Mainam pa yung mahirap na forman alam gagawin jan kesa sa may pinag aralan na babawe ng ginastos sa narating nya..,QA9MqXShkx4
@KarenjoyDelacruz-k7h,Ibalik nyo yung death penalty sa mga korakot..,http://www.youtube.com/@KarenjoyDelacruz-k7h,0,,2025-09-06T11:33:39Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Ibalik nyo yung death penalty sa mga korakot..,QA9MqXShkx4
@CristinaPangilinan-t1e,"Kaya siguro nangyayari itongmga anomalia ay parusa ng Panginoon ito.Busy anglahat na yumaman atang pinakamabilis ay pumasok sa pulitika. Madali lang ang kurakot mango-
rakot.Bubulahin langtayong mgaibinoto natin .Kailangan huwag na tayong magbenta ng voto natin!!!",http://www.youtube.com/@CristinaPangilinan-t1e,0,,2025-09-06T11:06:18Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Kaya siguro nangyayari itongmga anomalia ay parusa ng Panginoon ito.Busy anglahat na yumaman atang pinakamabilis ay pumasok sa pulitika. Madali lang ang kurakot mango- rakot.Bubulahin langtayong mgaibinoto natin .Kailangan huwag na tayong magbenta ng voto natin!!!,QA9MqXShkx4
@pendesarapen21,BOTO PA NG MGA TANGANG NAGPAPAYAMAN LANG,http://www.youtube.com/@pendesarapen21,0,,2025-09-06T04:02:09Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,BOTO PA NG MGA TANGANG NAGPAPAYAMAN LANG,QA9MqXShkx4
@emersonl1411,"kaya binubully ang pilipinas sa china, kasi kahit sarili nating mga lider gumagawa nang katarantaduhan, di na uunlad pilipinas",http://www.youtube.com/@emersonl1411,0,,2025-09-06T03:29:40Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"kaya binubully ang pilipinas sa china, kasi kahit sarili nating mga lider gumagawa nang katarantaduhan, di na uunlad pilipinas",QA9MqXShkx4
@galeperlas7783,"sana gawin natin ang ginawa sa ibang bansa dapat parusahan mga magnanakaw, kunin mga gamit, bitayin.",http://www.youtube.com/@galeperlas7783,0,,2025-09-05T23:18:41Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"sana gawin natin ang ginawa sa ibang bansa dapat parusahan mga magnanakaw, kunin mga gamit, bitayin.",QA9MqXShkx4
@elprincep582,Oh my God.. nakakakilabot!! matakot kayong mga Kurakot sa Gobierno!!! NAkakaawa ang sambayanang Pilipino dahil sa mga ninakaw niyo!!!!!,http://www.youtube.com/@elprincep582,0,,2025-09-05T22:38:48Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Oh my God.. nakakakilabot!! matakot kayong mga Kurakot sa Gobierno!!! NAkakaawa ang sambayanang Pilipino dahil sa mga ninakaw niyo!!!!!,QA9MqXShkx4
@dancelmist1452,Lahat ng project ng DPWH may kurakot pati road projects,http://www.youtube.com/@dancelmist1452,0,,2025-09-05T19:38:50Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Lahat ng project ng DPWH may kurakot pati road projects,QA9MqXShkx4
@MaylynAbarca,Kaya di umaasenso ang Pilipinas dahil sa corakot,http://www.youtube.com/@MaylynAbarca,0,,2025-09-05T15:55:43Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Kaya di umaasenso ang Pilipinas dahil sa corakot,QA9MqXShkx4
@bravonancey8789,"Sa tinggin ko, mababalik lamang ang tiwala ko sa Goberno kong papaimbistigahan lahat ng flood control projects, isama na dyan yung ""Build-build-build"" projects. 
Sa tinggin ko ang mga contractor lang ang dahon at sangga nito, pero yung totoong talamak, nakatago sa mga likod nila. Yun dapat ang dapat tukuyin, panagutin at ibulok sa kulungan! Malaki ang porsentong may mga malalaking politiko ang nasa mga likod ng mga proyekto na yan..Sila ang tunay na salarin, sila ang totoong dapat managot!!....",http://www.youtube.com/@bravonancey8789,0,,2025-09-05T14:10:52Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,"Sa tinggin ko, mababalik lamang ang tiwala ko sa Goberno kong papaimbistigahan lahat ng flood control projects, isama na dyan yung ""Build-build-build"" projects. Sa tinggin ko ang mga contractor lang ang dahon at sangga nito, pero yung totoong talamak, nakatago sa mga likod nila. Yun dapat ang dapat tukuyin, panagutin at ibulok sa kulungan! Malaki ang porsentong may mga malalaking politiko ang nasa mga likod ng mga proyekto na yan..Sila ang tunay na salarin, sila ang totoong dapat managot!!....",QA9MqXShkx4
@hj2050,Grabeng nakawan hayup! Tas ngayon wala pang nakukulong tas ending di rin namann mababalik mga ninakaw tas lilipas panahom malaya na ulit mga manngurakot hayup,http://www.youtube.com/@hj2050,0,,2025-09-05T13:14:19Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Grabeng nakawan hayup! Tas ngayon wala pang nakukulong tas ending di rin namann mababalik mga ninakaw tas lilipas panahom malaya na ulit mga manngurakot hayup,QA9MqXShkx4
@alejandrofabon9337,konyari kpa..kasabwat kadin nmn😅,http://www.youtube.com/@alejandrofabon9337,0,,2025-09-05T12:44:38Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,konyari kpa..kasabwat kadin nmn,QA9MqXShkx4
@freelancemovementbyvicky5129,Heartbreaking. Can't stop crying while watching this.,http://www.youtube.com/@freelancemovementbyvicky5129,0,,2025-09-05T12:27:17Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Heartbreaking. Can't stop crying while watching this.,QA9MqXShkx4
@Flipapip101,Best sulution na nakikita ko mag ka world war para maging back to zero lahat at mabawasan lahat ng corrupt.,http://www.youtube.com/@Flipapip101,0,,2025-09-05T10:30:38Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Best sulution na nakikita ko mag ka world war para maging back to zero lahat at mabawasan lahat ng corrupt.,QA9MqXShkx4
@RhenhartLosaria,let's not let this issue die down,http://www.youtube.com/@RhenhartLosaria,0,,2025-09-05T10:06:41Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,let's not let this issue die down,QA9MqXShkx4
@Mangtomas-c9y,Mali nmn kc gobyerno ntin dpt gayahin sa china na once mapatunayan  na  kurakot ka babrilin ka sa ulo.,http://www.youtube.com/@Mangtomas-c9y,0,,2025-09-05T08:47:28Z,"KMJS Special Report— Diumano’y korapsyon sa flood control projects | Kapuso Mo, Jessica Soho",https://www.youtube.com/watch?v=QA9MqXShkx4&t=3s,youtube,Mali nmn kc gobyerno ntin dpt gayahin sa china na once mapatunayan na kurakot ka babrilin ka sa ulo.,QA9MqXShkx4
